"transaction_id","items"
"565463","22077,22086,22423,22734,22950,22952,23129,23319,23350,23351,23354,23378,84946"
"565464","23012,23013"
"565465","21977,22158,22417,22531,22534,22535,22592,22596,22734,22865,22866,22909,22910,22950,22951,22952,22971,22988,23129,23130,23212,23213,23313,23318,23376,84879"
"565466","23199,23200,23202,23206,23208,23209,23267,23344"
"565467","21204,21205,22147,22149,22150,22492,22547,22568,22569,22570,22585,22993,23126,23127,23128"
"565468","22470,23040,23041"
"565469","22760"
"565470","16016,20836,20839,21277,22077,22342,22567,22761,23145,23198,23263,23264,23265,23266,35810A,35970"
"565471","21212,21621,21912,21974,21975,21977,22456,22457,22467,22550,22666,22950,22951,22952,23165,23166,23167,23196,23199,23201,23202,23203,23235,23244,23293,23294,23295,23296,23306,23307,23308,23313,23318,23340,84987,84991,85099B,85099F"
"565472","20914,21080,22151,22169,22170,22171,22173,22197,22665,22667,22675,22720,22776,22795,22966,22993,23034,23035,23096,23153,23156,23159,23293,23295,23297,23298,23307,23309,23337,23404,23406,23414,23424,79321,82494L,84380"
"565473","21058,21062,21519,22041,22090,22169,22197,22277,22278,22385,22434,22457,22742,22781,23004,23005,23199,23200,23203,23204,23209,47480,47566,82486,82494L,84884A"
"565474","C2"
"565475","20725,20725,20754,20914,20979,21165,21166,21169,21212,21523,21524,21668,21786,21787,21790,21833,21872,21874,21877,21914,21915,21980,21983,21984,22111,22112,22558,22630,22652,22662,22727,22795,22960,22993,23028,23032,23108,23192,23205,23236,23293,23294,47566,48129,71459,82580,82583,84077,84978,84991,84992"
"565476","21181,22114,22632,22866"
"565478","20723,20724,20725,20726,20727,20728,21175,21931,21935,22138,22197,22355,22355,22356,22372,22382,22383,22384,22386,22386,22662,22766,22997,22998,22999,23048,23187,23200,23203,23204,23206,23208,23209,23300,23301,23321,23322,23334,23355,23405,82482,82483,82583,82583,84818,85152"
"565479","21621,22411,22426,22624,22627,23191,23202,23203,23209,23233,23242,23328,46000S,85053,85099B"
"565480","79302M"
"565481","15060B,21000,21001,21260,21739,22115,22413,22470,22495,22624,22666,22720,22721,22841,22843,22907,22979,22980,23110,23198,23240,23313,23320,84882,84987"
"565488","21846,21847,21851,23070,23073,23356,23358,82486,82494L,84707B,84711B,84712B"
"565491","22086,22118,22580,22591,22592,22738,22909,22910,22945,22946,22947,22950,22952,23311,23312,23314,23318,23319,23344"
"565492","21181"
"565513","20832,21158,21159,21162,21163,21373,22268,22291,22292,23148,82482,82486,82494L"
"565515","21497,22086,22690,23169,23200,23203,23231,23240,23312,23343,23344,23355,23356,23545"
"565519","20682,20685,21156,21429,21524,22139,22195,22215,22220,22383,22423,22691,22692,22697,22698,22699,22725,22741,22799,22846,22939,22990,23111,23118,23245,23316,23356,48187,48188,48194,85014A,85014B,85099B,85114B,85114C,90013C,90145,90192,POST"
"565541","10133,20676,20719,20723,20724,20725,20726,20727,20728,20914,20972,20981,20982,20983,21034,21212,21213,21238,21242,21327,21368,21523,21535,21650,21650,21650,21733,21790,21791,21845,21875,21876,21889,21891,21892,21914,21915,21931,21967,21975,21990,21991,21992,21993,22091,22091,22097,22097,22098,22197,22326,22327,22328,22355,22356,22379,22380,22381,22382,22383,22384,22386,22396,22398,22400,22402,22417,22489,22491,22529,22530,22530,22531,22532,22533,22534,22537,22560,22561,22610,22620,22621,22629,22630,22631,22650,22659,22661,22662,22664,22690,22804,22951,22994,22995,22996,22997,22998,22999,23000,23002,23004,23005,23006,23185,23186,23199,23200,23202,23203,23204,23205,23206,23207,23209,23307,23308,23309,23321,23345,23346,23347,23377,23379,23380,23381,23399,23399,23399,23399,23402,23403,23404,23406,23551,35923,37500,47574A,82616B,82616C,84509A,84510A,84926E,84991,84992,84997B,84997B,85032D,85099F,85123A"
"565542","21559,21561,21790,21791,21889,21891,22086,22421,22548,22561,22605,22606,22607,22652,22665,22812,22847,22910,22952,23076,23078,23177,23194,23201,23312,84077"
"565543","22502"
"565544","84989A"
"565545","20973"
"565556","POST"
"565563","20748,20982,20984,21012,21317,21843,21982,22166,22185,22197,22610,23091,23094,23169,84969,85024C,85127,85183A"
"565565","22128,22192,22193,22329,22374,22400,22425,22429,22500,22628,23112,23190,23191,23192,23407,84884A"
"565569","20839,21003"
"565577","90003C"
"565579","20719,20724,20725,20726,20727,20728,21181,21212,21213,21874,21931,21975,21976,21977,22065,22355,22356,22379,22382,22383,22384,22386,22417,22577,22578,22579,22581,22661,22662,22663,22951,23199,23203,23204,23205,23206,23207,23208,23234,23247,23296,23307,23308,23344,84991,85099B,M"
"565580","21169,21181,22865,23330,23333,23355,23356,23399,23407,23433,23445,23551"
"565583","15056BL,22173,22176,22366,22377,22494,22624,22720,22781,22847,23052,23054,82484,POST"
"565584","20984,21756,21992,22296,22469,22766,23252,23263,23330,23355,48187,82482,82581,84818,85053"
"565585","10125,20713,20719,20972,21078,21213,21544,22553,22555,22663,22851,23201,23204,23205,47566,84380,84879,84991"
"565586","23293,23297"
"565587","15056N,22151,22215,22795,23024,82484,POST"
"565588","20718,20719,20723,20724,20727,20728,21165,21179,21181,21733,21907,22068,22356,22382,22384,22386,22551,22553,22661,22662,22663,22941,22996,22997,22998,23002,23005,23048,23130,23203,23209,23344,35471D,72351B,82583,82600,85099B,85123A,85150"
"565589","21181,82583"
"565590","21166,85152"
"565591","21181"
"565592","21181,85150"
"565593","16045,20726,20727,21137,21929,22355,22383,22386,22398,22400,22411,22662,22771,23188,23199,23202,23203,23206,23209,23344,23356,23433"
"565594","16156S,16161P,16161U,20972,21506,21931,21982,22111,22113,22355,22356,22386,22652,22661,22663,22712,22817,22819,23191,23202,23203,23240,84077"
"565595","16161U,22089,22090,22302,22303,22382,22383,22439,22467,22562,22582,22585,22662,22718,22754,22813,22815,22817,22821,22865,22998,23045,23047,23048,23206,23207,47566,47590A,47590B,84879"
"565596","21034,21098,21212,21849,21914,21915,22086,22147,22197,22557,22605,22693,23068,23077,23096,23100,23101,23102,23120,23121,23123,23320,84673A,84692,85123A"
"565598","22569,22720,22728,22730,23202,23229,23236,23240,23245,23298,23307,47566"
"565610","22086,22141,22142,22144,22991,22992,23319,23320,23344,23350,23351,23352,23353,23354,23374,23375,23437,23438"
"565611","21257,21484,21485,22738,22739,22909,22910,22950,22952,23168,23297,23318,23340,23349,23376"
"565612","20749,20750,20981,20983,21156,21791,22367,22548,22549,22551,22554,22555,22556,22634,22635,22899,23289,23290,23291,23292,POST"
"565613","21162,21163,21179,21671,21672,21905,22115,22116,22191,22192,22193,22771,22772,22774,23341,44092B,44092C,84725,84927F"
"565614","21110,21745,22185,22456,22488,22694,23166,23169,47471,71053,71053,84945"
"565616","16169E,21373,21981,22096,22186,22554,22823,23145,23210,23211,23212,23213,23311,23318,23319,23352,23354,23431,23432,23550,84951A,85048,85078"
"565617","15044A,15044C,16254,17129F,20676,20700,20711,20712,20713,20724,20725,20727,20733,20839,20977,20978,21028,21068,21071,21078,21084,21090,21123,21216,21217,21288,21356,21358,21403,21485,21650,21670,21683,21684,21731,21739,21745,21880,21902,21916,21929,21930,21931,21934,21935,21936,21975,21976,21990,21992,22035,22076,22099,22129,22139,22173,22174,22178,22197,22207,22222,22244,22273,22297,22335,22356,22374,22379,22380,22384,22411,22429,22446,22449,22452,22457,22469,22470,22470,22481,22494,22556,22558,22584,22607,22609,22610,22616,22621,22646,22650,22653,22661,22701,22703,22712,22714,22720,22723,22726,22734,22758,22775,22781,22815,22819,22891,22896,22965,22969,22993,22994,22998,23004,23009,23061,23078,23084,23119,23122,23123,23162,23163,23165,23166,23182,23199,23200,23201,23203,23206,23206,23214,23215,23227,23236,23239,23241,23245,23294,23301,23309,23321,23328,23332,23335,23344,23355,23439,35961,46776C,46776F,47566,47578A,51014C,71053,72807C,72817,79144B,79144C,79190B,82580,82581,84031B,84032A,84510A,84536B,84568,84598,84692,84836,84879,84970L,85032C,85048,85049H,85059,85078,85087,85099F,85123A,85168B,85194S,90010A,90147,90195A,90201A,90214A,90214F,90214J,90214R,DOT"
"565618","10080,20831,20832,21090,21164,21179,21279,21642,21650,21744,21745,22412,22469,22670,23076,23173,23322,23332,51014C,71053,82581,82600,84510A,84926D,85212"
"565631","20712,20724,20727,21430,21930,22386,22628,22667,84997D,85099C"
"565643","20724,21155,22595,23212,23213,23298,23374,85123A"
"565644","21165,21166,21175,21181,85152"
"565648","15034,15039,18097C,20956,21172,21394,21892,21912,22042,22044,22217,22217,22399,22402,22403,22460,22583,22584,22585,22727,22729,22753,22754,22755,22812,22813,22818,23048,23065,23066,23090,23100,23129,23131,23177,23193,23194,23210,23210,23213,23239,23263,23307,23326,23353,23354,23373,23374,23375,23426,23436,23437,82482,84247E,84875D,84877D,84970S,84991,85124B,85124C,85130B,85130C,85130D"
"565649","20726,20727,21466,21467,21469,21470,21682,21683,21794,22260,22261,22262,22263,22382,22383,22384,22411,22425,22430,22624,22627,22630,22631,22631,22659,22662,22838,22840,22842,22844,22845,22847,22852,22853,22895,22900,22979,22980,22993,23080,23091,23123,23156,23206,23207,23208,23242,23249,23250,23251,23252,23299,23335,84356,85054"
"565664","20718,21058,21059,21060,21080,21086,21094,21207,21212,21213,21495,21498,21499,21880,21883,21975,21987,21988,21989,22083,22083,22086,22332,22333,22334,22436,22436,22548,23121,23125,23231,23232,23293,23294,23295,23296,23297,23298,23549,47566,47590A,47590B,84380,84692"
"565665","21165,21165,21166,21169,21175,21231,21232,22059,22645,22646,22647,22659,22892,22988,23176,23193,23194,23426,37448,37500,82551,82552,82583,82600,85071C,85150"
"565667","22169,22171,22173,22269,22294,22297,22795,23037,84978"
"565668","21668,21669,21670,21755"
"565669","22639,40016,84755"
"565670","21210,21498,22156,22175,22176,22193,22457,22469,22637,22670,22671,22726,22727,22728,22846,23144,23168,23270,23321,23322,23341,23342,84931A,84931B,85123A"
"565672","20982,20983,20984,21116,21703,22077,22078,22080,22173,22469,22744,22804,23055,23056,23057,23263,23270,23298,23321,23381,23431,47566,84879,84912B,84922,85049C,85049E,85049G,85061W,85123A"
"565673","21174,22112,22119,22413,23322,23323,23332,23355,47566,84029G"
"565674","22114,22865,23234,23270,23393,23395,23399,23403,23405,23406,23407,23425,23427"
"565675","21114,21407,21497,21754,21916,22191,22441,22456,22605,22624,22665,22666,22697,22698,22699,22721,22725,22726,22727,22766,22767,22792,23046,23065,23066,23070,23075,23109,23168,23173,23208,23209,23232,23245,71477,82483,82484,85123A"
"565676","23350,23356,23393,23395,23412"
"565677","20749,21731,21915,22332,22333,22622,23201,23203,23254,23256,23445"
"565678","21891"
"565679","21621,22668,47590A,47590B"
"565680","21213"
"565682","15056BL,15056N,15056P,20679,21165,21166,21166,21175,21181,21213,21231,21232,21340,21479,21581,21700,21733,21774,21903,21907,21908,21977,22064,22123,22396,22398,22553,22629,22630,22659,22900,22968,22995,22998,23077,23236,23236,23239,23240,23280,23281,23282,23307,23309,23392,35646,35651,35965,37449,37450,37500,47559B,47593B,82567,82582,82583,82600,84596B,84596F,84596G,85111,85123A,85152,85152"
"565684","20971,20972,22771,22772,22773,22774,22775,22805,23028,23029,23031,23032"
"565685","21166,21181,22130,22593,22594,22595,85150,85152"
"565723","21166,21181,82582,85152"
"565724","22423,22697,22698,22699,23046,23047,75049L"
"565725","16219,21136,21179,21367,21368,21563,21564,22131,22138,22139,22195,22196,22244,22396,22398,22399,22593,22617,22750,22922,22996,22998,23000,23004,23154,23155,23159,23206,23268,23280,23400,23433,47503A,84625A,84879,85015,85116,85212"
"565726","21169,21175,21181,21497,22026,22029,22030,22047,22112,22113,22355,22411,22423,22561,22622,22623,22651,22654,22697,22698,22699,22712,22715,22734,22735,22736,22737,22739,22791,22792,22792,22818,22835,22909,22950,22952,22959,22969,22983,23162,23170,23171,23172,23173,23174,23188,23202,23207,23208,23217,23221,23225,23232,23234,23241,23242,23245,23285,23286,23287,23288,23313,23340,23349,23353,23356,23373,23436,82600,84347,84879,85178"
"565727","15034,15036,20727,20961,20963,21703,21918,22197,22326,22327,22328,22382,22384,22418,22467,22727,22909,23208,23313,23348,23433,51014L,84920"
"565728","21213,21670,22083,22085,22086,22437,22469,22694,22766,22771,22772,22773,22774,22910,22952,23100,85123A"
"565729","21181"
"565730","21463,21644,21683,21872,21908,21917,21985,22412,22413,22756,22758,22766,22971,23203,23298,23329,23332,23412,23426,71053,75049L,82484,82551,82552,82583,82600,84356"
"565731","22988,23075,23152,23153,23249,23250,23252,23287,23288"
"565732","20717,20718,20725,20727,20728,22379,22381,22384,22386,23199,23201,23202,23203,85099B"
"565733","22424,22847,23328,84836"
"565734","21034,21174,21896,21903,22093,22095,22098,22173,22219,22429,22496,22500,22557,22659,22771,22773,22795,22912,22993,23028,23146,23150,23151,23191,23241,23243,23394,23396,23399,23414,23425,35095A,35095B,79066K,82552,82552,84406B"
"565735","BANK CHARGES"
"565736","22151"
"565737","21584,22111,22112,22138,22141,22142,22144,22269,22567,22567,22632,22633,22645,22734,22794,22865,22866,22909,22940,22946,22950,22952,23157,23275,23322,23323,23333,23340,23356"
"565738","20713,20725,20728,21735,21928,22077,22349,22350,22377,22384,22385,22663,23201,23202,23207,85049E,85049F,85099B,85099F"
"565740","22178,23316,23317,84946"
"565741","22427,47566,71459,85053"
"565747","22114,22411,22633,22867,23202,23203,23355,23356,84029G,85099F"
"565748","21754,21755,22169,22171,22191,22193,22423,22424,22425,22427,22429,22561,22568,22569,22623,22624,22625,22697,22698,22699,22737,22739,22838,22839,22847,22940,23093,23111,23112,23126,23133,23163,23165,23169,23170,23171,23172,23173,23174,23178,23188,23245,23294,23295,23322,23324,23340,23350,23351,23360,23397,23411,35970,84832,84879,85048,85053,85123A"
"565749","23132,23166,23167,23198,23243"
"565750","16169E,21136,21212,21498,21615,22942,22961,23016,82486,84879"
"565751","20725,21034,21577,21928,21931,22371,22374,22383,22384,22385,22386,22411,22629,22630,22631,22659,22892,22900,22902,23199,23202,23203,23209,23238,23241,84247K,85099B,85099C"
"565753","21523,48138"
"565754","21232,21668,21669,21731"
"565755","22900"
"565756","21165,21169,21174,21175,21181,21463,21464,22412,22413,82581,82582,85152"
"565757","23013,23014,23187,23327,23328"
"565758","21668,21669,21669,21670,21671,21672,21673,22771,22773,22773,22775,23032,23033,23034,23035"
"565759","21035,21238,21500,21843,21933,21936,21980,21981,21984,21986,22326,22614,22624,22625,22627,22667,23231,23380,23403,23404,POST"
"565760","20725"
"565763","21356,21358,21888,21916,22950,23267,23271,23340,23376,23378"
"565764","22960,23393,23394,23397,46000M"
"565765","20682,20713,20971,20977,20979,21429,21559,21731,21891,21892,22138,22209,22271,22273,22326,22530,22531,22534,22551,22554,22556,22586,22617,22631,22659,23203,23240,23344,POST"
"565766","15044D,20724,20725,20752,20828,20829,20831,20914,20972,21058,21078,21080,21158,21159,21172,21172,21174,21175,21179,21216,21217,21218,21231,21232,21248,21260,21311,21439,21484,21495,21498,21561,21564,21578,21668,21756,21908,21917,21926,21927,21928,21976,21976,21981,21982,21989,22074,22077,22078,22090,22096,22112,22135,22136,22171,22174,22179,22189,22195,22196,22212,22212,22214,22219,22222,22227,22326,22348,22356,22356,22420,22464,22467,22475,22487,22494,22621,22652,22654,22676,22678,22679,22692,22720,22720,22753,22794,22844,22886,22889,22896,22896,22953,22978,22979,22980,22981,22982,22989,22993,22996,23091,23102,23144,23147,23199,23206,23208,23209,23237,23239,23239,23241,23241,23243,23275,23300,23426,23551,46000M,46000U,47421,47566,71270,72741,72800E,79066K,79321,82001S,82578,82580,82581,84849D,85038,85049E,85049G,85099B,85114B"
"565767","20675,20677,20719,20723,20724,20726,20727,20728,21041,21154,21155,21212,21213,21232,21238,21239,21243,21244,21479,21481,21484,21485,21668,21670,21671,21672,22041,22079,22110,22112,22114,22174,22197,22327,22355,22356,22377,22382,22383,22423,22631,22645,22665,22666,22725,22726,22727,22728,22730,22732,22733,22775,22805,22835,23168,23168,23204,23205,23206,23207,23298,35970,47566,79321,82583,84029E,84031A,84031B,84692,84692,84997b,84997c,84997d"
"565768","20712,20725,20726,20727,22278,22384,85099B,85099C"
"565769","21293,22283,22295,22296,22488,22763,22804,23217,23321,23322,23328,23330,23333,75049L,85123A,85131C"
"565776","20712,20713,21929,21930,21934,22326,22327,22328,22329,22333,22386,22410,22411,22674,22675,22755,23166,23167,85099C"
"565777","21581,22649,47567B,POST"
"565778","21340,22665,22865,22867,22925,23188,85123A"
"565779","21311,21704,21790,21791,21888,21891,21912,21980,21982,21983,21984,22024,22099,22178,22219,22398,22556,22569,22570,22698,22699,22726,22727,22728,22915,22924,23229,23234,23313,23324,23433,84707B,84879,84970L"
"565780","21035,21154"
"565781","21210,22027,22028,22046,22699,22712,22718,22984,22986,23170,23171,23172,23173,23175,23209,23231,23245,84692,84970S,85123A"
"565782","15034,15036,21080,21121,21394,21485,21539,21584,21592,21980,22070,22071,22558,23079,35471D"
"565783","22066"
"565784","21791,22429,22624,22625,22697,22959,23010,84279P,90010E,90011B,90018C,90019C,90038A,90120C,90161B,90161C,90183A,90194,90212C"
"565785","POST"
"565788","22178,22336,22358,22460,22477,22478,22479,22574,22576,22577,22895,22960,22989,23217,23263,23300,23331,23334,35961,84755,84946,84970L"
"565790","20725,20727,21928,21929,22086,22384,22952,23189,23206,23207,23271,23312,23344,23348,23374,23376"
"565791","21181,85150"
"565792","20956,22178,22478,22596,23130,23144,82484"
"565793","85152"
"565794","22386,22666,85099B,85099F"
